Product_Id, NC 
251700,1321.14
251701,1019.26
251703,536.04
251704,1126.32
251705,877.66
251707,987.51
251709,978.08
251710,902.15
251762,31.32
251793,22.23
251795,22.65
251796,18.75
251797,24.02
251799,20.03
251800,30.5
251801,18.68
251803,41
251804,18.68
251921,564.360192
252157,80.21
252550,5.86
252551,6.31
252552,10.17
252553,14.95
252555,8.83
252556,9.88
252557,14.05
252561,15.5
252562,20.85
252584,7.9
252585,7.9
252586,6.48
252831,2.24
252898,2011
253782,1.26236
253801,42.4128
253802,2.92152
253803,6.1194
253804,17.15688
253805,0.97008
253806,10.74984
253809,1.6356
253810,3.18096
253889,75.7798
253891,0.00651
253893,157.78
253898,6.69635
253899,26.43
253900,27.99465
253922,460.294593
253924,505.892508
253925,536.498193
254037,48.16
254126,52.67
254271,0.01
254272,27.29
254273,21.72
254274,25.62
254275,25.62
254276,37.04
254438,98.52
254531,81
254534,47
254537,86.25
254632,221.5
254633,177
254669,111.5
254744,48.2
254746,43.95
254752,25.15
254754,23.1
255440,2.24
255518,76.27
255583,19.878555
255635,190.71
255637,159.068
255645,15.70098
255648,128.7632
255667,2.24
255704,25.14
255705,53.11
255710,31.13
255714,42.39964
255715,4.28778
255716,26.14
255717,18.5536
255897,14.06
256010,2.08
256024,24.72
256025,14.22
256334,48.05288
256452,117.12969
256453,122.96547
256454,39.305578
256455,39.305578
256456,39.305578
256457,39.305578
256511,121.49475
256541,14.780191
256547,42.158233
256764,76.62
256913,28.48
257166,99.52
257168,76.2
257169,62.08
257173,99.52
257174,99.52
257178,99.52
257179,99.52
257181,73.62
257192,63.63
257193,99.52
257195,76.2
257196,76.2
257197,63.63
257198,99.52
257200,76.2
257201,63.63
257205,99.52
257206,99.52
257210,99.52
257211,99.52
257213,73.62
257224,63.63
257225,99.52
257227,76.2
257228,73.62
257230,54.76
257232,44.78
257237,54.76
257238,54.76
257242,54.76
257243,54.76
257245,45.66
257257,54.76
257259,44.78
257260,44.78
257262,6.72
257263,7.79
257264,3.85
257265,5.23
257266,5.43
257267,7.42
257268,8.45
257269,4.63
257270,5.94
257271,6.38
257274,4.89
257277,13.85
257278,14.68
257279,12.53
257280,11.33
257281,15.09
257376,105.084
257378,47.06
257380,32.414375
257381,57.75
257385,58.7951
257667,75.2738
257704,52.5084
257720,66.199
257729,87.2592
257873,24.67
257874,21.49
257875,17.54
257876,42.18
257877,14.33
257910,288.15589
257911,393.28188
257952,1497.5266
257954,4045.16
258007,11.35326
258008,60.9
258009,0.00866
258074,25.24045
258179,1384.47816
258184,781.389
258185,2471.5782
258189,705.24564
258190,1811.13504
258193,3133.5192
258194,3392.3232
258196,3810.3912
258199,484.7598
258202,3791.4786
258208,2972.2644
258209,1322.8866
258212,3182.2938
258213,1068.0642
258216,1276.1028
258227,1117.8342
258229,2454.16344
258234,1322.8866
258237,1180.5444
258238,1571.24364
258242,1108.38264
258247,878.9382
258248,1220.3604
258249,0.01
258252,2245.12944
258253,2762.235
258256,941.15544
258259,751.03404
258294,504.17484
258296,7.73
258297,3359.97744
258298,7.73
258300,7.73
258301,1048.65864
258302,454.8978
258303,7.73
258304,861.52344
258305,7.73
258306,7.73
258308,1744.44324
258311,1292.0292
258312,0.01
258315,568.87584
258316,1044.67704
258317,1024.76904
258319,566.88504
258322,456.39564
258324,0.01
258325,3731.26164
258327,965.538
258334,2048.5332
258335,2729.88924
258336,0.009312
258339,642.53544
258340,3149.94804
258342,400.1508
258343,620.63664
258344,999.38
258346,1467.72204
258349,825.68904
258350,1555.31724
258351,1467.72204
258352,0.01
258357,827.1774
258359,2616.9066
258360,336.94764
258361,522.585
258362,2.84
258375,1347.7716
258379,3953.7288
258381,414.58884
258382,2180.9214
258384,1161.13884
258387,814.2372
258389,1842.4854
258390,1068.56664
258391,1913.1588
258395,1637.88768
258396,559.91724
258398,504.17484
258400,552.94944
258401,623.1204
258433,59.16
258453,270.7488
258455,111.21936
258457,120.84156
258461,241.22808
258477,18.80682
258479,25.71
258503,25.3
258520,138.128
258521,157.4019
258602,6.25
258638,3.98
258649,225.275904
258651,142.436352
258652,245.8638
258653,149.31
258799,0.01
259006,39.9543
259008,16.8392
259011,39.9543
259032,210.189341
259037,81.531619
259039,221.280815
259042,81.531619
259176,883.196
259177,883.196
259178,919.239
259179,0.0095
259180,50.293
259181,0.009
259182,512.164
259183,525.7395
259184,538.422
259185,566.3805
259186,594.32
259187,333.0415
259188,485.07
259189,212.72
259190,1023.169
259192,1074.469
259193,1173.041
259194,1220.541
259195,1191.813
259196,1210.528
259201,1254.057
259202,1256.4985
259204,1260.8875
259390,41.4756
259391,57.81
259392,66.69
259393,39.34117
259394,80.65
259395,21.881102
259396,60.644866
259397,52.0536
259398,47.068
259399,44.485
259400,63.46
259401,68.7488
259402,76.075526
259403,96.97
259405,101.81
259406,121.75
259407,149.16
259409,43.45
259410,36.933524
259412,119.311065
259413,45.044922
259414,103.519416
259433,11.45
259434,176.55
259436,100.67
259789,30.72
260264,506.862765
260265,404.32698
260271,139.579185
260272,163.71651
260274,123.481
260275,48.0415
260278,102.1
260535,46.27
260605,17.06
260608,6.26
260615,5.59
260702,83.32
261015,101.173826
261050,82.03
261064,145.9536
261070,0.008441
261071,556.228136
261072,45.142468
261074,0.008441
261077,19.788
261078,16.8392
261079,19.788
261085,12.2996
261086,12.2996
261088,8.8076
261089,12.804
261091,11.5527
261092,11.8049
261093,14.8604
261096,11.8049
261097,14.8604
261098,8.8076
261099,11.5527
261100,12.804
261102,41.3026
261103,41.9428
261104,158.5368
261105,110.7255
261106,35.8997
261107,45.59
261108,82.7313
261110,53.0784
261111,41.3026
261112,41.3996
261113,37.7039
261114,82.9544
261115,36.0355
261118,35.9967
261123,76.6785
261124,82.7313
261125,49.373
261126,35.8997
261127,41.2929
261128,41.3996
261130,106.1956
261132,78.8901
261133,158.5368
261134,37.7039
261135,41.9428
261136,41.2929
261137,53.0784
261140,64.505
261141,49.373
261142,76.6785
261143,64.505
261144,37.7039
261145,36.0355
261148,106.1956
261150,36.0937
261151,35.9967
261152,46.4048
261153,53.0784
261154,53.0784
261155,78.8901
261157,37.7039
261158,49.373
261161,36.0937
261162,45.59
261166,14.95
261170,110.7255
261172,49.373
261173,46.4048
261176,82.9544
261178,29.23
261179,33.08
261183,21.0878
261184,25.3364
261186,9.6672
261187,25.3364
261188,11.96475
261189,14.88775
261190,18.97665
261193,7.5175
261195,22.0093
261196,22.0093
261197,21.0878
261198,7.5175
261228,260.31
261229,260.31
261231,260.31
261232,260.31
261240,284.12
261245,284.12
261251,284.12
261254,337.72
261274,293.21
261312,390.33
261315,286.71
261316,286.71
261334,377.12
261335,312.18
261343,390.33
261345,164.951787
261362,345.08
261406,0.01
261422,289
261437,259.34
261480,131.9
261483,131.9
261484,131.9
261488,143.82
261506,170.64
261511,170.64
261526,141.71
261530,153.62
261539,2.88
261553,180.45
261564,146.68
261627,419.05
261632,342.07
261634,260.8
261637,311.42
261639,563.96
261640,194.37
261641,458.98
261650,630.25
261660,12.15
261663,5.43105
261664,12.15
261666,12.15
261667,12.15
261669,12.15
261670,12.15
261672,5.43105
261674,5.43105
261706,5.43105
261713,21.443
261748,5.25
261759,0.01
261802,300.67
261811,51.36
261826,0.01
261831,41.25
261854,40.404
261857,31.9748
261858,41.71
261859,12.4488
261860,24.7
261892,79.21875
261903,72.42
261906,14.21
261908,24.75
261980,54.0969
261981,42.6703
261982,55.4355
261984,45.9101
261987,45.5609
261990,58.2679
261991,119.989
261992,42.6703
261994,119.989
261995,92.9648
261999,61.5562
262000,0.46
262001,53.4858
262002,0.48
262004,0.70048
262005,1.44
262010,1.61
262011,0.8734
262014,57.5695
262016,1.64625
262018,1.9236
262019,1.0989
262020,2.17451
262021,47.821
262023,47.1517
262025,5.04
262026,6.11786
262027,4.23
262029,61.789
262032,4.99
262035,11.97
262038,1.17348
262041,4.99
262042,5.81
262045,7.22
262046,68.7051
262047,12.24288
262049,11.7
262050,43.16
262052,4.4
262054,5.42
262055,4.01
262057,0.32
262059,0.37
262060,0.01
262061,0.37
262062,101.8112
262063,0.39
262064,0.41
262065,0.01
262068,0.46
262070,0.49
262071,2.96
262072,0.56
262074,0.01
262075,2.03
262076,2.47
262078,5.49
262079,7.45
262090,0.6851
262091,0.01
262093,92.9648
262094,45.5609
262095,0.78
262097,1.31
262098,1.8165
262099,4.19
262100,68.7051
262101,7.67
262102,8.86
262103,53.2724
262104,4.91088
262106,18.71
262108,2.12
262109,1.61
262110,2
262111,98.8527
262112,0.01
262113,2.94
262114,1.38348
262115,1.84
262116,2.11
262117,0.01
262118,2.56
262119,0.01
262120,2.95
262121,3.11
262122,6.15
262123,4.24
262124,5.30915
262125,16.84
262126,1.77
262127,1.9
262128,98.2125
262129,0.01
262130,0.67
262131,0.67
262133,0.01
262134,0.67
262136,0.17018
262139,0.94176
262141,0.95
262142,1.94
262143,0.83
262145,1.32
262147,2.54374
262149,3.57136
262150,1.59528
262151,3.61
262153,0.5225
262156,47.1517
262158,1.61
262160,55.4355
262161,6.47
262162,11.09
262163,16.03
262164,7.3
262165,1.43
262166,0.27
262167,42.7673
262168,50.5661
262169,45.9101
262171,124.2958
262172,79.5885
262174,98.2125
262177,61.5562
262179,101.8112
262181,79.5885
262182,47.821
262193,173.2323
262194,54.0969
262195,98.8527
262196,58.2679
262197,173.2323
262199,61.789
262202,42.7673
262203,124.2958
262205,65.184
262207,57.5695
262208,65.184
262209,53.4858
262219,283.3
262222,0.01
262296,53.2724
262297,50.5661
262338,13.51
262340,17.98
262418,0.01
262472,13.25
262553,12.48
262746,0.01
262763,5.976
262766,2.997
262768,4.482
262770,8.505
262771,6.966
262772,7.542
262773,9.846
262774,3.195
262775,8.505
262776,585.02
262777,699.35
262780,746.42
262782,635.47
262787,615.29
262789,608.55
262791,558.13
262794,531.25
262799,719.51
262802,588.39
262805,659
262816,23
262828,118.331892
262829,157.177475
262927,251.33
262937,99.655
263134,236.02
263139,369.17
263144,493.75
263145,2.15
263146,4.5
263147,3.7
263151,7.79
263153,7.61
263154,11.57
263158,16.08
263159,4.99
263160,8.23
263162,3.38
263163,0.01
263164,6.71
263166,11.63
263168,5.74
263169,7.61
263170,17.77
263171,3.09
263172,3.94
263173,2.47
263175,10.91
263176,9.15
263178,4.41
263179,8.34
263180,24.23
263181,5.62
263182,12.51
263185,5.62
263186,10.61
263187,6.34
263190,0.01
263191,8.34
263192,0.01
263210,3.01
263211,0.01
263212,4.47
263213,0.01
263219,8.65
263220,6.86
263222,9.12
263224,5.27
263225,5.74
263226,0.01
263228,21.3
263229,10.08
263230,13.2
263231,3.63
263232,4.86
263233,9.12
263234,5.31
263236,6.1
263237,4.37
263238,6.71
263239,14.44
263240,9.46
263242,99.5
263245,117.96375
263246,71.0625
263265,106.215
263266,111.259
263269,106.215
263271,111.259
263272,111.259
263276,106.215
263277,157.4019
263390,34.81
263393,100.277622
263394,205.390309
263395,0.009571
263396,87.25926
263402,250.463499
263403,35.164616
263404,136.185759
263406,256.904782
263408,106.53324
263409,134.840764
263410,41.117993
263412,263.335292
263416,131.35782
263417,103.46127
263421,85.794444
263422,52.935708
263427,67.710244
263428,124.3902
263433,149.07189
263434,289.005916
263436,256.904782
263439,173.799789
263440,172.96
263441,52.935708
263442,25.412608
263443,263.335292
263445,28.869673
263448,67.710244
263451,56.74952
263454,123.04149
263456,98.265457
263457,0.009571
263463,102.93492
263549,75.0816
263550,49.674625
263562,0.01
263563,58.28
263564,41.7
263590,935.69
263598,0.01
263602,172.03
263607,773.59
263611,143.26
263612,418.17
263623,792.0148
263626,807.062592
263628,902.896872
263629,761.126712
263630,929.82244
263631,785.674768
263632,901.311864
263633,841.120696
263634,953.587776
263636,876.763808
263637,847.460728
263638,746.871424
263643,0.008441
263644,0.008441
263645,32.734198
263646,32.734198
263647,0.008441
263648,0.008441
263649,44.053579
263650,38.094233
263651,44.053579
263652,32.734198
263653,44.053579
263654,47.624122
263658,504.948
263659,597.87
263661,831.6828
263665,603.603
263666,862.394
263667,1007.37
263668,589.5684
263669,554.3462
263670,771.498
263672,872.235
263679,552.006
263685,778.869
263689,577.1024
263690,555.282
263691,743.652
263692,573.3
263693,597.87
263695,604.422
263726,20.66
263788,59.7908
263790,55.872
263791,258.63
263792,1096.1784
263793,1344.4704
263795,0.00855
263798,1456.5096
263800,1246.3848
263801,1064.988
263802,1181.952
263804,1147.4784
263806,1697.4144
263807,1807.4016
263808,1346.5224
263809,983.7288
263810,1441.3248
263811,911.4984
263812,1367.0424
263813,1384.6896
263814,0.00855
263815,1513.1448
263817,1060.4736
263818,1147.4784
263819,1230.3792
263821,1101.1032
263822,1021.0752
263825,1003.428
263831,39.56
263841,214.300108
263844,0.008441
263845,284.186028
263846,178.577796
263847,178.577796
263848,0.008441
263849,294.658428
263850,294.658428
263851,250.013979
263852,214.300108
263853,190.488047
263854,214.300108
263856,178.577796
263858,181.549028
263859,178.577796
263860,255.6
263861,60.4
263862,56.4
263863,0.01
263865,286
263866,64.07
263867,1349.2
263868,1349.2
263869,292.4
263870,334
263871,0.01
263872,55.2
263873,0.01
263877,0.01
263878,53.75
263879,309.6
263880,59.6
263881,304.01
263882,6.07
263883,1030.7484
263884,2
263932,61.38465
263934,45.63
263935,0.01
263936,103.88
263937,57.65
263938,354.71
263939,60.38997
263940,108.7
263941,62.2
263942,24.87621
263943,168.65
263944,0.01
263945,211.89
263946,243.35
263947,150.39
263948,103.76
263949,145.77
263950,191.08
263951,326.69
263952,93.73
263953,0.01
263954,12.81
263955,12.81
263956,255.47
263957,168.65
263958,0.01
263959,211.89
263960,103.99
263961,62.2
263962,287.47
263963,93.73
263964,191.08
263965,83.87
263966,208.46
263967,559.24
263968,243.35
263969,221.79
263971,0.01
263972,0.01
263973,37.83
263974,55.91
263975,0.01
263976,704.38
263985,367.04
263986,0.01
263987,475.75
263988,145.77
263989,55.91
263990,30.15
263991,129.45
263992,145.77
263994,166.89
263995,243.35
263996,0.01
263997,0.01
263998,239.05
264000,156.44
264001,62.2
264002,9.88
264003,9.88
264004,108.7
264005,211.89
264006,255.47
264007,93.73
264008,255.47
264009,704.38
264010,354.71
264011,139.37
264012,30.15
264013,244.88
264014,270.1
264016,518.9
264017,168.65
264018,287.47
264019,559.24
264020,239.05
264021,518.9
264022,103.99
264023,0.01
264024,0.01
264025,103.76
264026,166.89
264027,244.88
264028,0.01
264029,5.48
264031,145.77
264032,156.44
264033,37.83
264034,221.79
264035,0.01
264036,270.1
264037,0.01
264038,180.44
264039,367.04
264040,391.14
264041,0.01
264042,156.44
264043,704.38
264044,55.91
264045,518.9
264046,287.47
264047,57.65
264049,247.68
264051,250.01
264052,367.04
264053,559.24
264054,0.01
264055,244.88
264056,55.91
264057,230.87
264058,221.79
264063,7.38
264064,254.3625
264065,354.56
264066,254.3625
264067,262.4375
264068,343.3
264069,280.26
264070,254.3625
264071,246.2875
264072,343.3
264073,360.17
264074,302.5
264075,302.5
264077,382.69
264078,0.01
264089,262.4375
264090,69.18
264091,65.250576
264092,50.44728
264093,47.2305
264096,246.2875
264097,246.2875
264098,371.44
264099,262.4375
264101,271.36
264102,0.01
264103,284.71
264107,360.17
264108,365.8
264109,293.6
264110,280.26
264111,262.4375
264112,284.71
264113,354.56
264114,246.2875
264115,271.36
264118,289.15
264119,302.5
264120,0.01
264121,246.2875
264123,293.6
264124,284.71
264125,254.3625
264126,302.5
264127,284.71
264128,262.4375
264131,293.6
264132,0.01
264133,0.01
264134,246.2875
264135,254.3625
264136,371.44
264137,289.15
264138,293.6
264139,365.8
264140,289.15
264141,262.4375
264142,382.69
264143,254.3625
264145,0.01
264151,1071.465654
264152,1082.822244
264155,932.05
264156,915.19
264159,891.177196
264160,1061.38095
264161,994.223177
264162,1115.05
264163,995.4
264164,880.3
264165,920.75949
264166,964.591905
264167,948.31
264168,1015.66
264169,1180.45
264170,1081.91
264171,1048.8
264172,1014.36
264173,1034.84
264178,1038.15858
264180,9.04
264181,9.89
264182,19.75
264183,6.38
264184,11.6
264185,9.52
264186,1.59
264187,8.43
264188,3.71
264189,3.71
264190,4.48
264191,28.68
264199,1142.96
264200,6.43
264209,8.83
264210,10.76
264211,1089.56
264212,962.26
264213,1008.652568
264214,1028.51
264215,985.45
264216,1067.76
264218,905.385519
264219,1001.71
264220,981.44
264221,933.7
264224,1061.65
264225,860.869632
264231,968.59
264233,1017.390824
264235,1127.05
264236,1455.08
264244,1280.8
264271,1364.48
264279,1371.4
264280,1049.49
264281,1143.52459
264282,1382.23
264283,1328.83
264286,1279.83
264288,16.2212
264289,15.80176
264290,1245.584084
264291,1227.08
264293,1276.79
264294,1257.79
264295,1068.24
264296,1244.02
264297,1121.64
264298,957.02425
264299,1007.948708
264300,1072.639362
264301,1093.9331
264302,1171.36
264303,924.696522
264305,974.5
264308,1488.38
264309,1173.68
264310,832.67331
264311,1030.163882
264313,1223.39
264314,1137.53088
264315,1125.22
264317,1049.909107
264318,1333.23
264319,1201.548488
264320,1434.98
264321,1066.837576
264322,864.083744
264323,948.832752
264324,1105.650704
264325,1089.017904
264326,1065.252568
264327,968.625784
264328,988.4286
264330,968.625784
264331,972.598088
264332,842.705704
264334,833.195656
264335,998.731152
264337,919.529672
264338,887.84908
264339,1066.837576
264340,974.965816
264342,1129.41604
264344,943.295008
264345,818.940368
264346,1086.640392
264348,988.4286
264349,1086.640392
264351,856.960992
264352,1105.85
264353,862.24306
264354,1006.962128
264355,962.974258
264356,906.274257
264367,110.25
264368,124.25
264369,136.15
264370,97.65
264371,0.01
265092,9.37
265114,395
265115,395
265117,320.671
265146,34.39
265401,123.75
265416,0.009631
265417,94.19118
265418,5.48
265477,43.77
265502,234.42
265503,272.88
265539,47.193631
265540,0.008618
266138,17.29
266139,15.47078
266208,25.2202
266209,10.3507
266222,79.12905
266341,62.974555
266386,741.54
266388,894.55
266393,653.09517
266504,1335.6
266505,1169.51
266506,1087.2
266507,1140.6
266508,1222.91
266509,1282.2
266511,70.88
266513,169.27
266514,823.7
266515,982.66
266516,145.71
266517,765.04
266518,110.95
266519,1177.39
266530,63.47
266531,1051.867012
266535,261.95
266536,698.98421
266537,1026.2
266538,1429.78803
266540,826.176039
266541,271.08
266543,100.1
266544,174.84
266545,300.73
266546,223.85
266547,0.01
266548,279.75
266549,198.1
266550,0.01
266551,228.93
266552,306.72
266553,0.01
266554,318.1
266555,0.01
266556,0.01
266557,211.82
266558,318.1
266559,300.73
266560,271.08
266561,197.04
266562,295.9
266563,306.72
266564,223.85
266565,415.6
266566,0.01
266567,415.6
266568,116.97
266569,211.89
266570,307.62
266571,211.89
266572,526.26
266576,35.17
266577,236.98
266578,244.97
266579,526.26
266581,211.89
266582,259.86
266585,474.08
266587,474.08
266588,350.88
266589,474.08
266592,40.58
266593,398.13
266594,311.45
266595,215.4
266599,415.33
266603,380.05
266604,231.67
266605,491.59
266607,311.45
266609,415.33
266611,491.59
266612,198.38
266613,311.45
266615,570.19
266620,141.1
266622,231.67
266627,198.38
266630,541.21
266632,0.01
266635,64.89912
266636,185.22101
266637,123.85074
266638,12.94176
266639,4.37736
266640,4.90867
266641,79.35551
266642,4.758
266643,284.01295
266644,238.07446
266645,12.08532
266646,1.44326
266647,177.05311
266648,2.18075
266649,1.6653
266650,7.10528
266651,169.8606
266652,4.27427
266653,4.5201
266654,5.01969
266655,4.1236
266656,68.28523
266657,6.93875
266658,3.56057
266659,11.87914
266660,188.98776
266661,4.67077
266662,14.53569
266663,0.00793
266664,309.53962
266665,10.14247
266666,21.21275
266667,10.33279
266668,11.03856
266669,284.01295
266670,55.86685
266671,8.12825
266672,6.7405
266673,2.40279
266674,3.58436
266675,2.25212
266676,9.42084
266677,112.02711
266678,5.26552
266679,86.34977
266680,0.00793
266681,6.5819
266682,0.00793
266683,11.18923
266684,213.81659
266685,7.70003
266686,8.81023
266687,2.48209
266688,4.5201
266689,9.24638
266690,0.00793
266691,223.67358
266692,152.89833
266693,3.172
266694,3.58436
266695,13.98059
266696,11.63331
266697,7.25595
266698,12.54526
266699,18.84961
266700,140.16275
266701,53.38476
266702,8.52475
266703,8.23134
266704,1.14192
266705,3.4099
266707,14.3533
266708,111.13895
266709,11.14165
266710,0.00793
266711,4.27427
266712,58.92783
266713,5.54307
266714,110.88519
266715,116.80097
266716,39.34866
266717,64.81189
266718,7.81898
266719,214.92679
266720,86.34977
266721,1.94285
266722,276.1226
266723,7.01805
266724,3.66366
266725,3.4099
266726,5.40826
266727,10.90375
266728,5.70167
266729,5.42412
266730,3.66366
266731,9.61116
266732,10.21384
266733,57.67489
266734,9.07192
266735,8.04895
266736,3.73503
266737,15.99481
266738,16.72437
266739,141.55843
266740,1.67323
266741,6.73257
266742,214.92679
266743,42.88544
266744,8.12825
266745,9.45256
266746,26.08177
266747,9.84906
266748,62.46461
266749,4.27427
266750,8.09653
266751,7.49385
266752,0.00793
266753,213.81659
266754,3.68745
266755,25.43151
266756,3.89363
266757,22.57671
266758,142.99376
266759,37.43753
266760,3.74296
266761,5.3131
266762,112.02711
266763,10.61827
266764,12.25978
266765,11.4192
266766,157.48187
266767,21.72027
266768,10.40416
266769,7.72382
266770,1.97457
266771,6.40744
266772,131.67765
266773,16.19306
266774,184.06323
266775,213.81659
266776,15.97895
266777,1.21329
266778,54.5584
266779,284.01295
266780,10.84031
266781,22.92563
266782,6.25677
266783,148.62406
266784,271.21393
266785,10.36451
266786,21.72027
266787,2.07766
266788,67.14331
266789,63.63825
266790,99.3605
266791,7.16872
266792,72.73396
266793,2.10938
266794,103.74026
266795,8.96883
266796,22.57671
266797,135.66644
266798,111.13895
266799,9.96801
266800,71.95682
266802,5.40826
266803,127.40338
266804,47.50863
266805,7.70003
266806,8.4058
266807,1.51463
266808,9.09571
266809,271.21393
266810,0.00793
266811,120.50428
266812,4.60733
266813,3.75882
266814,22.44983
266815,0.00793
266816,4.85316
266817,119.15618
266818,11.87914
266819,153.38206
266820,10.40416
266821,214.92679
266822,7.90621
266823,52.92482
266824,107.23739
266825,0.00793
266826,0.00793
266827,113.3197
266828,4.5201
266829,1.39568
266833,9.73804
266834,1.30845
266835,103.74026
266836,8.0093
266838,60.60899
266839,0.00793
266840,1.6653
266841,9.9918
266843,1.84769
266844,7.55729
266846,9.24638
266847,2.97375
266849,387.26155
266850,5.71753
266852,147.68039
266853,0.00793
266854,152.89833
266855,78.06292
266856,3.56057
266857,54.39187
266858,1.9825
266859,111.13895
266860,6.59776
266861,333.99574
266862,19.52366
266864,8.74679
266865,6.73257
266866,1.14985
266867,90.33856
266868,81.13183
266869,213.81659
266870,1.75253
266871,16.71644
266873,5.78097
266874,2.97375
266876,5.40826
266877,10.55483
266878,1.63358
266880,8.38201
266881,183.13542
266882,14.60706
266883,3.14028
266884,1.80804
266885,3.30681
266886,6.6612
266887,28.93657
266888,333.99574
266889,15.96309
266890,3.15614
266891,18.12798
266892,203.53931
266893,12.46596
266894,12.20427
266895,186.39465
266896,161.62926
266897,4.3615
266898,4.33771
266899,28.93657
266900,1.94285
266901,7.63659
266902,9.47635
266903,8.63577
266904,11.6571
266905,10.74515
266906,5.17829
266907,99.10121
266908,21.71234
266909,333.99574
266910,77.91225
266911,14.65464
266912,0.00793
266913,5.40826
266914,5.59858
266915,109.72741
266916,145.46792
266917,13.52858
266918,20.72902
266919,3.45748
266920,5.12278
266921,177.20378
266922,7.89035
266923,178.1871
266924,127.40338
266925,6.83566
266926,13.98852
266927,23.09216
266929,162.81083
266932,6.59776
266933,16.19306
266934,48.69813
266935,8.88953
266936,0.00793
266937,2.03008
266939,71.95682
266940,12.99727
266941,0.00793
266942,1.78425
266943,4.90074
266944,4.98004
266945,44.0115
266946,87.28551
266947,176.86279
266948,65.61282
266949,76.24695
266950,4.21876
266952,50.50617
266953,37.13619
266954,9.13536
266955,362.7182
266956,0.00793
266957,19.31748
266958,9.55565
266959,3.74296
266960,10.02352
266961,4.86902
266962,4.27427
266963,502.57168
266964,284.01295
266965,3.56057
266966,9.3574
266967,0.00793
266970,111.13895
266971,176.86279
266972,4.95625
266973,6.63741
266974,18.84961
266975,6.59776
266976,0.00793
266977,6.32814
266978,14.65464
266979,7.98551
266980,0.00793
266981,10.20591
266982,1.05469
266983,5.551
266984,18.92891
266985,102.49
266987,33.24
266989,415.33
266991,49.58
266993,380.05
266998,491.59
266999,311.45
267001,491.59
267002,36.35
267003,24.65
267004,24.65
267005,26.1
267006,27.55
267007,380.05
267008,59.45
267010,36.25
267015,53.84
267017,35.704374
267018,85.326818
267026,415.33
267045,199.59
267050,343.05
267054,0.01
267056,393.62
267079,55.71
267082,110.43
267083,67.28
267084,53.6
267088,53.75
267089,63.2
267094,63.2
267099,57.2
267101,83.6
267102,46.4
267103,61.49
267105,40.71
267107,40.71
267114,380.05
267118,247.9
267119,300.92
267120,0.01
267121,300.92
267122,220.35
267123,154.72
267126,0.01
267127,217.79
267128,300.92
267129,253.4
267131,253.4
267132,154.72
267133,269.25
267134,123.65
267135,232.98
267136,250.46
267137,235.72
267138,300.92
267139,0.01
267140,250.46
267141,235.72
267143,129.26
267148,181.17
267149,89.78
267150,21.336075
267151,21.336075
267152,30.974265
267153,30.974265
267154,0.01
267155,130.76
267157,0.01
267159,0.14
267160,135.74
267162,137.66
267164,78.35
267166,194.07
267167,290.18
267169,333.34
267172,41.51292
267190,42.71
267191,71.66
267202,97.46
267208,76.43
267220,0.009784
267222,1797.545832
267223,1504.622656
267227,2145.689904
267228,1868.773352
267229,0.009784
267234,2054.454104
267235,2212.915768
267236,1950.411048
267237,1403.778968
267238,1959.206864
267239,1465.408384
267240,0.009784
267241,2172.09692
267242,1730.319968
267243,1548.640872
267245,1289.33552
267249,2324.962136
267250,1713.511056
267252,1446.994896
267254,1815.949536
267255,2040.042272
267256,1877.578952
267257,1379.769032
267258,1598.26532
267261,1876.776664
267279,3.63
267280,3.09
267283,4.3
267286,0.63
267287,0.76
267292,0.56
267302,7.96
267308,0.01
267310,1.06
267315,0.01
267319,1.8
267324,2.9
267325,0.61
267328,2.79
267331,12.22
267336,0.57
267338,0.91
267342,403.22
267343,2.64
267344,441.75
267346,230.7508
267347,78.259056
267362,160.46
267363,0.01
267421,0.01
267424,0.61
267686,0.54
267719,0.64
267726,37.115077
267751,10.76
267755,65.814477
267762,28.555903
267765,63.475377
267789,37.115077
267822,27.695682
267825,65.814477
267834,27.695682
267839,42.121534
267840,27.695682
267843,71.790705
267925,46.15947
267926,28.716282
267928,45.011589
267929,35.779695
267930,98.090909
267931,101.705609
267934,147.38
267953,89.9078
267976,0.008441
268089,141.28
268090,113.34
268091,147.81
268092,57.25
268093,143.14
268096,143.14
268098,143.44
268099,125.58
268102,125.58
268103,115.4
268104,119.95
268105,119.95
268106,115.4
268107,143.44
268109,154.02
268110,114.14
268111,49.98
268112,113.48
268113,137.16
268117,120.78
268118,123.4875
268119,57.25
268120,105.22
268122,115.4
268123,125.58
268124,141.28
268125,57.25
268126,49.98
268127,138.75
268129,114.14
268130,138.75
268131,49.98
268132,113.34
268133,113.34
268134,19.38
268135,143.14
268136,50.56
268137,52.68
268138,19.38
268139,52.68
268140,50.56
268141,19.38
268142,50.56
268143,52.68
268144,51.456336
268146,95.737822
268169,9.15
268170,10.03
268174,189.69
268175,316.5875
268176,325.55
268177,379.82
268178,418.41
268179,330.28
268180,437.42
268181,391.7
268182,83.684827
268183,82.48968
268184,482.85
268185,314.21
268188,393.95
268190,270.96
268191,374.48
268194,441.27
268195,313.66
268197,486.32
268200,332.59
268201,374.48
268208,300.14
268210,319.08
268296,80.23
268307,139.5
268359,125.74
268361,129.4623
268362,114.31
268364,0.01
268365,131.73
268366,0.01
268370,133.5114
268371,83.28
268372,124.11
268373,125.1063
268374,0.0099
268375,0.0099
